ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,distance_pc,M_G,BP_RP
57.708310411720916,21.39120870792322,1.3870733310108883,0.017343238,-4.951528147511645,0.20096704179824282,10.067201,10.672102,9.317997,1.1638408,720.942417133208,0.7776977692858527,1.354105
58.058730654932454,21.527736179268825,1.394107583420221,0.044313427,2.440754762250211,-11.689986655090843,16.080034,16.771467,15.272238,0.9369091,717.3047560265466,6.801515703998339,1.4992294
58.03141281621485,21.547232752744275,2.7190102599287584,0.06345113,22.008751304208527,-7.91335986001126,16.768385,17.912735,15.7132225,0.9981638,367.780885102729,8.940439165270963,2.1995125
58.004392248167434,21.608474177007167,3.5277758784971676,0.03174692,-16.988849144455763,-18.517787655439164,15.356102,16.277771,14.409997,1.0541793,283.46471954051685,8.093606921614514,1.867774
57.31311571338595,21.225779118045985,0.864683522769095,0.084892884,17.294339223076307,-6.4109721684520515,16.817915,17.434538,16.066029,1.0426854,1156.4924896424097,6.5022008789104575,1.3685093
56.62722644294526,21.556259324018484,2.0403641810351547,0.103454016,19.12306317661384,-23.896667406053897,17.265028,18.697536,16.084131,0.9805237,490.1085841904271,8.813566453914602,2.6134052
56.67201516036219,21.58461315435189,0.9011976906319192,0.020387113,4.964968070086467,5.264573495571125,13.703291,14.069174,13.16276,0.9845037,1109.6344457993457,3.4773912900810373,0.90641403
56.05779346790663,21.31261325746523,1.1006233626373183,0.06173062,5.288026800088105,0.7204760001538999,16.591139,17.237633,15.810698,1.0631799,908.5760251388775,6.799332475849791,1.4269352
55.96960326784054,21.381440284527624,0.7042577159184358,0.033150043,0.8260610419454959,-9.935447202750519,15.141926,15.576118,14.531405,0.99518937,1419.9347446209817,4.380583881057289,1.044713
55.77337229650837,21.28187357451109,0.7322559458265645,0.038809296,1.666740783426341,5.3976383807119435,15.395905,15.817211,14.796796,1.2432331,1365.6427178221247,4.71921907493938,1.0204153
55.873757584428645,21.414654180608743,4.155547820197747,0.017671432,18.3089317314311,9.93460913308943,13.808679,14.528925,12.988097,1.1040847,240.64215917323114,6.901820048729423,1.5408278
55.99012455947273,21.497554833492917,0.7558437812808944,0.039609738,2.336903643464127,-4.39346570027802,15.78247,16.287666,15.110852,1.0294287,1323.0247106159227,5.174629970750821,1.1768141
55.96112725221765,21.49603504567387,0.8118110702031668,0.023276122,3.1094412320991722,-3.853788760769456,13.855033,14.286158,13.242073,1.341058,1231.8137023553231,3.4023077670726884,1.0440845
55.910641980147744,21.542452443467386,0.8194522110344256,0.039981455,-1.690434854312171,-5.272764687993202,15.691524,16.196484,15.027474,1.0320011,1220.327416943158,5.259141708836442,1.1690092
55.787249612185995,21.489727701870766,2.3281985634687627,0.13678256,-3.588666376976811,-2.896423447835507,17.803448,19.227894,16.659904,0.9371393,429.5166295911242,9.638547808048873,2.5679893
56.15074849508578,21.527592531313807,1.5671876180012987,0.043156896,15.327351442150189,-4.102708612012856,16.090462,16.870596,15.218746,0.9111654,638.0856947270568,7.066066689640579,1.6518497
56.25030347692068,21.635037885895038,0.8065521898792195,0.07029519,0.42381700317682425,-13.5279101552298,16.84712,17.624624,16.005949,0.9711376,1239.845372126197,6.380282658496149,1.6186752
56.254616183759126,21.67947863982051,1.017534960702851,0.10090347,7.079801796456304,-8.12347836408539,17.551666,18.451773,16.6319,0.9864058,982.7672154962235,7.589412958487756,1.8198719
56.490280183047595,21.609653753798295,2.153951292745987,0.14237142,24.540848712784953,8.820334116878703,17.880493,19.389935,16.678673,0.8702057,464.2630515219959,9.546672555968847,2.7112617
56.54536904394511,21.721338784033897,2.5753149450618578,0.025092654,20.69874833537282,-5.957308134031656,14.086852,14.640819,13.3854475,0.90745795,388.30202182357954,6.141003814416688,1.2553711
56.03548727816571,21.733640258871286,0.6703556196944763,0.015689256,5.288070750666783,-6.533070569331365,11.828634,12.513087,11.029995,0.9663995,1491.7455312088882,0.9601605345293471,1.4830923
57.511405676777294,21.29976559534562,0.8623647493056203,0.036928605,10.645045120775576,1.6811280736375447,15.422425,15.86306,14.804238,0.93316966,1159.602129847265,5.100880248307433,1.0588217
57.451992335179675,21.319613986115726,3.5855712944453404,0.15309371,27.707295148447265,-27.112447484941413,17.888935,19.484108,16.70459,1.0026029,278.895583961521,10.66172690064818,2.7795181
57.54385613292322,21.39755967797707,0.9976675519989584,0.04002441,0.2835368119505075,-2.626151546887169,15.594006,16.22378,14.837458,1.0401471,1002.3379010336341,5.588934822289497,1.386322
57.59318638453518,21.437643020699934,0.8920680143781776,0.03883288,-1.3666441848232018,-5.538221619544988,15.547096,16.01353,14.916468,1.0244628,1120.9907584199811,5.299086091267389,1.0970631
57.50964720361653,21.44943324897307,1.1799770632715232,0.020459304,3.762290586368729,-10.427825009978903,13.883171,14.243267,13.348602,1.0758113,847.4741002401088,4.242538908787896,0.89466476
57.41907272866306,21.452898904433106,0.898887252520732,0.020805903,7.668087976217927,-2.615826383843127,10.170556,10.867155,9.360082,1.2152011,1112.486574034418,-0.06091782374128485,1.5070734
57.0110371904132,21.35309129555551,1.2253229296845936,0.09981268,-6.833866326386001,2.369342443600523,17.0189,17.845646,16.14227,1.0070283,816.1113905355601,7.460152720687677,1.7033768
57.08882536409423,21.411187275445943,0.8410489530367137,0.04386733,-0.7697042403357564,-3.215527626740862,15.757834,16.2292,15.119008,0.97173035,1188.9914331257098,5.381940807167016,1.1101923
57.36025062498974,21.54222823059621,0.8626821609270896,0.04727421,18.441974839558405,-2.4456259014196458,16.066603,16.517338,15.442146,0.9967685,1159.175470749668,5.745856794519298,1.0751915
57.354392211450865,21.58628429221541,1.0798814363699736,0.043370627,-4.87851089425566,-7.666823419903048,15.957715,16.495272,15.259847,0.99851644,926.0275862890139,6.124595412119236,1.235425
57.1922339595121,21.501900567752887,1.80396780328129,0.01739592,19.61171001148073,-17.40170958438337,13.5592575,13.981408,12.967063,0.9925787,554.333618472054,4.840401417860344,1.0143452
57.307631691381175,21.6861925836657,0.9996689366454024,0.029508535,9.300903269499784,-1.6432219907225123,14.983128,15.426027,14.385615,1.0099822,1000.3311729938399,4.982408580027675,1.040412
57.68264876075965,21.43214951351987,4.336833998408409,0.099411815,15.211514991993182,12.920725120648045,17.333384,18.843842,16.139936,1.0459538,230.5829553003398,10.51924755476703,2.703905
57.73650829754501,21.614951186537603,0.8871144134436695,0.07176765,-0.18697777313859287,0.7745002358068859,16.847746,17.480804,16.098803,1.0178314,1127.250312750666,6.587644073027102,1.3820019
57.95330014339985,21.68248475375076,0.8207262817559711,0.0630964,4.124601901891095,-7.420253858453112,16.814465,17.43478,16.06342,0.97329533,1218.4330174738243,6.38545627342527,1.3713608
57.87457690863745,21.7256967378169,1.090588150342839,0.017420845,6.947003578598068,-4.868794116175518,12.742233,13.063145,12.252397,1.107074,916.9364252542433,2.930537149371542,0.8107481
57.78797047771175,21.811798238151802,0.5232631646781055,0.04199761,1.8527410566386744,-2.9176825947197615,15.66073,15.994014,15.004796,1.0742333,1911.0842641009663,4.25433117933931,0.98921776
57.50918223029874,21.595581219091287,0.9346959042034003,0.038847398,13.600532128623351,-13.066732601896822,15.55985,16.055498,14.901021,0.9836914,1069.8666758920438,5.413201437246961,1.1544771
56.06263131776866,21.75572270828241,1.2293739756049473,0.03687411,-1.5631824679093467,1.0576317352072175,15.387367,15.8752165,14.72602,1.0016913,813.422131786971,5.835787325439693,1.1491966
56.20329301263872,21.747494118792883,2.7036170579160026,0.06861771,-0.9073043120262427,-7.330413288798335,16.631374,17.924564,15.521683,1.117153,369.8748671051877,8.791100248490103,2.4028816
56.214382445280854,21.901892850973056,0.8712611166538878,0.019188125,4.843842912327373,-1.9285078763631442,13.833564,14.238986,13.255313,1.014233,1147.7615388605184,3.534305466731489,0.9836731
56.27546609777621,21.988667833505424,1.335564430798532,0.0640847,10.530046924659946,-8.365041323439105,16.550207,17.477283,15.607739,1.0286674,748.7471041753497,7.178531359359146,1.869544
57.57897855909604,21.309157769165054,1.1043216881740825,0.018555654,2.4692296583522033,-8.757623986044937,10.81824,11.458169,10.047159,1.1507055,905.5332433554113,1.0337181732949432,1.4110098
58.18864740730623,21.45013295657938,2.4194460482481857,0.10624832,3.1380166094264403,-8.518260486414615,17.632114,19.022575,16.499016,0.99911416,413.31775127784147,9.550694121029585,2.5235596
58.15042303012286,21.436700595438268,1.7187685931460173,0.03318305,13.34904520282025,-3.5852644425642914,15.372547,16.000961,14.611421,1.0051932,581.8118878758482,6.548634196023102,1.3895407
57.89405186504116,21.476665580204816,0.4859696245569628,0.043570407,0.5617624099267652,-3.351775342548162,16.095573,16.49627,15.509447,1.027027,2057.741779461332,4.528619048357868,0.9868221
57.9656671773651,21.461710238724912,1.1478815610493607,0.032591548,7.404948956275941,-10.380505585326391,15.356955,15.8950615,14.668169,1.0954548,871.170017824686,5.656439972924872,1.2268925
58.02375261734278,21.580790269574102,0.44639817341972976,0.041134723,2.403584721955361,-1.0059776354481302,16.01403,16.408792,15.43886,1.0206062,2240.1525354355367,4.262642500937947,0.96993256
58.03101593762808,21.603052785855002,0.5311534338183819,0.052591175,0.31166874298895497,-6.198750724466113,16.531397,17.041288,15.867607,0.98794866,1882.6951617560878,5.157496833166107,1.1736813
58.05518507097843,21.63171247785211,0.4235487437540365,0.04069291,2.5660198081267604,-2.849796455452934,15.961689,16.35344,15.387692,0.985452,2361.0033431729894,4.096205985167707,0.9657469
57.36619079568552,21.744013279881386,0.5632938760652089,0.048225384,3.321791938100766,-6.926310117524569,16.051207,16.49766,15.414361,1.0552083,1775.2722734806307,4.804881737558617,1.0832987
57.481354348207404,21.7332972008778,1.3610115206312958,0.042541996,0.7536898338357716,-9.387622884783434,15.981602,16.812796,15.09062,1.0315086,734.7476379451637,6.65091072216784,1.7221756
57.449260111154686,21.74446393486474,0.9930724693044366,0.015038738,2.002499478383668,-3.9754540905902047,12.462542,12.712224,12.059157,1.1498314,1006.9758561531925,2.447446291310671,0.65306664
57.430310728996986,21.806981699538103,0.7845137601996027,0.05876185,-2.5637729020251596,-6.536953063853448,16.606287,17.115854,15.936752,1.0203298,1274.6749014900279,6.079289829662947,1.179102
57.754381669021214,21.916926842802308,0.5446702682439312,0.053466704,1.0116461499431137,-6.853881908621761,16.235966,16.697256,15.60077,1.0378568,1835.9731718496316,4.916634074833407,1.0964861
58.46816387730656,21.59434202229645,0.8473368316144276,0.05735052,-1.9656485076951489,-6.742297420081015,16.16197,16.661695,15.494218,0.9719518,1180.1682196378786,5.802250561114446,1.1674776
58.417805977910035,21.64998377529509,1.0174074371119821,0.032819938,5.540336334465351,-12.14573357748382,15.169112,15.6271515,14.52039,0.9951552,982.8903972223803,5.206586745212295,1.1067619
58.47063741142017,21.69175421128,1.0709078176766516,0.07362524,4.332226213967044,5.2665913768977175,16.89762,17.560934,16.098375,1.0398933,933.7871883030166,7.046379692177695,1.4625587
58.15921971516782,21.70402250639356,0.5381828483829506,0.018293228,2.3501455618015834,-4.972246135987495,14.028185,14.34366,13.547021,1.0126894,1858.10455127778,2.6828341552535058,0.79663944
58.17436629211385,21.791873067377118,0.7071000945592671,0.052262772,9.768762226994522,2.8593164089770857,16.145708,16.591627,15.519677,1.0648963,1414.2269357541188,5.393112560713629,1.07195
58.335123396167425,21.829228917402133,3.5675340188366005,0.11965227,-7.172543773157876,-11.047270199759845,17.32645,18.615555,16.149265,0.9517816,280.3056662445247,10.088290963382622,2.4662895
57.53552299585974,21.322450019125938,0.5426504574588716,0.025161643,3.5358771023887554,-4.99194997001649,14.349014,14.682102,13.842812,1.0089837,1842.8068865597365,3.0216151495271077,0.8392906
57.4740689225533,21.323144416526713,0.6709799626490385,0.048213527,-5.5804110717268065,-7.4561783287921966,15.902238,16.332977,15.302114,1.0087821,1490.3574706642294,5.035785647683708,1.0308638
57.453807550463004,21.37838594812664,0.22355789055534717,0.01807539,0.46375975857848595,-2.974075613891623,12.795321,13.583757,11.930839,0.96211296,4473.114312878282,-0.45772852019670296,1.6529188
57.343794696835616,21.353922913917245,0.5167149808979107,0.045158077,6.2810225915388775,-2.4437838065535944,15.679141,16.087055,15.089036,1.04613,1935.3028980546894,4.245396309834664,0.9980192
57.45812499811029,21.4712223424481,1.0690843040943938,0.028180225,-4.300270584019082,-9.669573744451945,14.824019,15.308901,14.171751,1.0299507,935.379928570821,4.969079199268839,1.1371498
57.18420260080362,21.329443441659006,2.4756402580806403,0.09142263,6.429970248747591,6.3283707587422136,17.0969,18.284107,16.026295,1.0671047,403.9359098059337,9.065338622131481,2.2578125
57.12667960165669,21.36924679347477,0.7072524952599015,0.030747894,0.40122563913431397,-5.72631509314986,15.093994,15.559319,14.462908,1.0170227,1413.922194268851,4.34186658246275,1.0964108
57.259806137677366,21.420146018020088,2.026355337626477,0.030553605,6.999831858802721,-20.460679611160312,14.988352,15.572165,14.260517,1.0059805,493.4968617948943,6.521929845477963,1.3116474
57.18933610100503,21.38129687549445,0.5717386298377451,0.026646834,-0.7311375197263297,-0.8864711668358594,14.68222,15.068775,14.1180935,1.0837638,1749.0509610725308,3.4682081417506154,0.9506817
57.03706585305253,21.44113145559772,1.0898216467880466,0.078115985,6.410772761480178,-10.775646638169206,16.703087,17.438822,15.879082,0.94649893,917.5813335578611,6.88986400257652,1.5597401
57.35011168490224,21.48772134930008,3.9515511708516247,0.21587776,15.965945398713089,-22.367169199651048,18.388294,20.084057,17.128803,0.994236,253.0651778917704,11.3721322711427,2.9552536
57.27118253451336,21.495675326224443,0.779044339751573,0.032666862,9.289021060007155,-3.7092230642838615,15.162933,15.596286,14.55481,1.0452645,1283.6239851494036,4.620744232076364,1.0414762
57.33387209137916,21.55447109684741,0.32068734372546714,0.015065646,-0.3189292077712815,-1.003748407705773,13.244116,13.852634,12.495093,1.0376658,3118.302045795971,0.7745249312825138,1.3575411
57.34211681090617,21.561330994549586,0.7591505856712691,0.052046183,8.090461017167321,-5.230299270889782,16.251232,16.765265,15.579795,0.91927546,1317.2617118061798,5.652871804292399,1.1854696
57.77736553524838,21.509866911365492,1.4243720679452943,0.017761836,6.466223763264715,-7.187535706153874,13.769196,14.135719,13.224711,1.0871869,702.0637532176087,4.537312799314691,0.9110079
57.597423572834494,21.576095992987366,0.7186095374378368,0.0555815,5.034937600688558,-7.977058514564435,16.382038,16.880444,15.727828,0.9519136,1391.5762982571111,5.664503000928603,1.1526155
57.663746330176174,21.578624957979695,1.271180702641857,0.091437966,2.0130171458145663,0.5582166072697303,17.323494,18.237381,16.3795,0.9766557,786.6702176344637,7.844530414388673,1.8578815
58.38476703717409,21.896465955789953,0.3555922446666269,0.02803092,-0.3015023996918782,-1.1600549970865608,14.928146,15.317877,14.361386,1.0146141,2812.209813342569,2.6829077653138853,0.9564905
58.393341100423264,21.917326344230492,3.1800565452181977,0.19480903,-12.041475134687364,-13.271546326353988,18.25166,19.762962,17.046158,1.0577693,314.4598172330252,10.763833604958986,2.7168045
58.74519228456864,21.77931518684744,0.7567551584533156,0.05831914,3.6105651904375673,-9.271783758807835,16.323616,16.96929,15.545445,0.95964855,1321.431362349531,5.718392977958398,1.4238443
58.757839559047,21.84476044999975,0.43146270216999827,0.03818826,1.3633592091590447,-3.228247049806781,15.456635,15.797748,14.933154,0.98710597,2317.697439362894,3.631351770410596,0.8645935
58.80343255429233,21.92541697013014,0.8170815705770869,0.014248636,11.877002499499563,-10.288354426061115,13.010646,13.643985,12.245317,0.86606264,1223.8680151526632,2.571972941486692,1.3986673
58.66539429676808,21.92107725817168,1.0358644737894378,0.047454193,-4.008889343109671,0.581136487117821,15.889966,16.367165,15.245061,0.9977268,965.3772528193413,5.966480704427591,1.1221037
58.86830577298876,21.985098993617324,0.7064347231691027,0.019639308,4.391072569768177,-5.02901392889565,13.259496,13.578307,12.767535,1.3031952,1415.558957116304,2.5048559243560256,0.81077194
58.985147234958035,22.026972846513413,1.2413841235700533,0.023607219,4.402597401909739,3.580017823577089,14.7677145,15.228593,14.135381,1.0017078,805.5524321707409,5.237245434246679,1.0932121
58.812280181418636,22.07332560996129,1.2916590169541504,0.060163405,-2.6143352618806666,-3.3386037375805016,16.343645,17.2373,15.425464,0.92465484,774.1981334656658,6.899384496163284,1.8118372
58.8421344749688,22.13470152164137,3.4598006858609223,0.073573716,-8.171645294128233,-12.841148874493799,16.93905,18.49671,15.74667,0.93253213,289.03399091360205,9.634306076604604,2.75004
58.440138670454864,21.952081076326706,2.6679240099865953,0.02583283,14.04712375095585,-11.629726436117126,13.890705,14.453696,13.107163,1.3407327,374.8232694247631,6.0215723860767305,1.3465328
58.42176464704548,22.014158295606737,0.8018614211675603,0.02680487,6.7990167979932465,-3.659109161426219,14.630715,15.04923,14.03569,0.9983277,1247.098281076969,4.151211967069852,1.0135393
58.46576823656065,22.10648159613339,1.0874862360265871,0.043763123,-2.930839007207913,-1.0863124928614178,15.749898,16.286293,15.061812,0.9520203,919.5518682183595,5.932016801507816,1.2244806
